label,0x0,0x1,0x2,0x3,0x4,0x5,0x6,0x7,0x8,0x9,0x10,0x11,0x12,0x13,1x0,1x1,1x2,1x3,1x4,1x5,1x6,1x7,1x8,1x9,1x10,1x11,1x12,1x13,2x0,2x1,2x2,2x3,2x4,2x5,2x6,2x7,2x8,2x9,2x10,2x11,2x12,2x13,3x0,3x1,3x2,3x3,3x4,3x5,3x6,3x7,3x8,3x9,3x10,3x11,3x12,3x13,4x0,4x1,4x2,4x3,4x4,4x5,4x6,4x7,4x8,4x9,4x10,4x11,4x12,4x13,5x0,5x1,5x2,5x3,5x4,5x5,5x6,5x7,5x8,5x9,5x10,5x11,5x12,5x13,6x0,6x1,6x2,6x3,6x4,6x5,6x6,6x7,6x8,6x9,6x10,6x11,6x12,6x13,7x0,7x1,7x2,7x3,7x4,7x5,7x6,7x7,7x8,7x9,7x10,7x11,7x12,7x13,8x0,8x1,8x2,8x3,8x4,8x5,8x6,8x7,8x8,8x9,8x10,8x11,8x12,8x13,9x0,9x1,9x2,9x3,9x4,9x5,9x6,9x7,9x8,9x9,9x10,9x11,9x12,9x13,10x0,10x1,10x2,10x3,10x4,10x5,10x6,10x7,10x8,10x9,10x10,10x11,10x12,10x13,11x0,11x1,11x2,11x3,11x4,11x5,11x6,11x7,11x8,11x9,11x10,11x11,11x12,11x13,12x0,12x1,12x2,12x3,12x4,12x5,12x6,12x7,12x8,12x9,12x10,12x11,12x12,12x13,13x0,13x1,13x2,13x3,13x4,13x5,13x6,13x7,13x8,13x9,13x10,13x11,13x12,13x13
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,36,57,69,93,106,28,0,0,0,0,0,0,0,242,252,252,253,253,253,161,0,0,0,0,0,0,0,244,253,178,139,162,253,149,0,0,0,0,0,0,0,44,36,5,5,199,253,52,0,0,0,0,0,0,0,0,0,0,29,253,253,48,0,0,0,0,0,0,0,0,0,0,53,253,238,5,0,0,0,0,0,0,0,0,0,0,94,253,191,0,0,0,0,0,0,0,0,0,0,0,132,253,107,0,0,0,0,0,0,0,0,0,0,0,195,253,107,0,0,0,0,0,0,0,0,0,0,0,189,252,72,0,0,0,0,0,0,0,0,0,0,0,30,82,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,116,93,5,0,0,0,0,0,0,0,0,29,192,244,178,239,163,0,0,0,0,0,0,0,6,214,167,14,0,65,247,10,0,0,0,0,0,0,17,237,128,2,0,99,251,24,0,0,0,0,0,0,0,76,246,132,5,157,189,0,0,0,0,0,0,0,0,0,57,245,217,204,26,0,0,0,0,0,0,0,0,0,107,252,245,16,0,0,0,0,0,0,0,0,0,38,235,73,233,89,0,0,0,0,0,0,0,0,0,72,211,3,151,185,0,0,0,0,0,0,0,0,0,9,229,168,174,197,0,0,0,0,0,0,0,0,0,0,22,116,127,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,88,96,205,252,76,0,0,0,0,0,0,0,26,252,252,250,222,252,81,0,0,0,0,0,0,0,0,42,68,14,152,236,0,0,0,0,0,0,0,0,0,0,0,53,252,137,16,0,0,0,0,0,0,0,0,107,196,241,252,252,75,0,0,0,0,0,0,0,102,253,252,249,91,18,0,0,0,0,0,0,0,0,55,195,252,131,0,0,0,0,0,0,0,0,0,0,2,193,237,24,0,0,0,0,0,0,0,0,0,0,104,252,107,0,0,0,0,0,0,0,0,0,0,0,75,208,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,181,3,0,0,0,0,0,0,0,0,0,10,101,186,246,86,0,0,0,0,0,0,0,0,50,211,172,53,18,0,0,0,0,0,0,0,0,47,219,72,0,0,0,0,0,0,0,0,0,0,1,187,81,0,0,0,0,0,0,0,0,0,0,0,41,199,3,0,0,0,0,0,0,0,0,0,0,0,136,135,114,57,0,0,0,0,0,0,0,0,0,0,160,109,114,152,189,7,0,0,0,0,0,0,0,0,113,155,0,4,194,20,0,0,0,0,0,0,0,0,5,171,206,200,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,120,61,17,0,0,0,0,0,0,0,0,0,0,185,159,147,183,227,199,184,175,33,0,0,0,0,0,112,158,0,0,0,0,0,0,0,0,0,0,0,0,11,242,23,25,49,49,19,0,0,0,0,0,0,0,0,110,233,231,175,173,222,118,1,0,0,0,0,0,0,39,118,5,0,0,6,153,101,0,0,0,0,0,86,0,0,0,0,0,0,66,156,0,0,0,0,0,184,16,0,0,0,0,0,22,199,0,0,0,0,0,87,196,33,0,0,0,0,119,174,0,0,0,0,0,0,79,199,158,139,110,168,204,35,0,0,0,0,0,0,0,8,74,90,118,63,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,99,95,127,61,0,0,0,0,0,0,0,0,13,249,248,223,228,251,239,12,0,0,0,0,0,0,10,127,41,0,62,252,186,2,0,0,0,0,0,0,0,0,0,0,183,242,15,0,0,0,0,0,0,0,0,0,0,0,182,237,0,0,0,0,0,0,0,0,0,0,0,0,132,245,43,0,0,0,0,0,0,0,0,0,0,0,26,241,153,0,0,0,0,0,0,0,0,0,0,0,0,224,196,0,0,0,0,0,0,0,0,56,244,124,175,252,165,0,0,0,0,0,0,0,0,56,252,252,252,172,29,0,0,0,0,0,0,0,0,28,126,106,56,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,79,127,127,47,0,0,0,0,0,0,0,47,175,255,255,255,255,239,32,0,0,0,0,0,0,239,255,223,175,111,223,255,64,0,0,0,0,0,0,95,79,0,0,47,255,255,79,0,0,0,0,0,0,0,0,64,111,223,255,223,32,0,0,0,0,0,0,0,175,255,255,255,255,175,16,0,0,0,0,0,0,0,95,175,127,143,255,255,159,0,0,0,0,0,0,0,0,0,0,0,159,255,207,0,0,0,0,0,0,0,0,95,111,95,239,255,159,0,0,0,0,0,0,0,175,255,255,255,255,159,0,0,0,0,0,0,0,0,95,127,127,127,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,82,163,226,218,68,0,0,0,0,0,0,0,18,193,224,157,97,165,185,17,0,0,0,0,0,0,153,249,37,0,0,104,253,132,0,0,0,0,0,0,164,251,177,170,195,253,232,30,0,0,0,0,0,0,97,189,218,209,211,253,138,0,0,0,0,0,0,0,0,0,0,0,173,249,15,0,0,0,0,0,0,0,0,0,0,62,245,139,0,0,0,0,0,0,0,0,0,0,0,162,247,31,0,0,0,0,0,0,0,0,0,0,54,251,229,52,0,0,0,0,0,0,0,0,0,0,105,225,121,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,114,29,0,0,0,0,0,0,0,0,0,0,0,34,233,224,211,210,154,117,28,0,0,0,0,0,0,0,8,26,69,69,88,138,242,20,0,0,0,0,0,0,0,0,0,0,14,142,185,4,0,0,0,0,0,0,0,0,1,64,217,188,18,0,0,0,0,0,0,0,0,0,178,220,62,0,0,0,0,0,0,0,0,0,0,0,132,229,145,11,0,0,0,0,0,0,0,0,0,0,0,9,140,187,0,0,0,0,0,0,0,0,0,0,0,22,166,152,0,0,0,0,0,0,45,98,98,111,173,228,129,4,0,0,0,0,0,0,23,107,126,126,107,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,85,71,33,0,0,0,0,0,0,0,0,0,8,172,252,252,245,76,68,0,0,0,0,0,0,0,97,210,30,138,252,252,62,0,0,0,0,0,0,0,141,211,11,95,249,112,0,0,0,0,0,0,0,0,78,252,178,154,183,0,0,0,0,0,0,0,0,0,15,124,251,253,67,0,0,0,0,0,0,0,0,0,0,3,222,236,219,8,0,0,0,0,0,0,0,0,0,62,231,49,231,101,0,0,0,0,0,0,0,0,0,80,217,9,211,132,0,0,0,0,0,0,0,0,0,80,245,227,227,21,0,0,0,0,0,0,0,0,0,3,97,84,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,189,154,104,0,0,0,0,0,0,0,0,0,0,252,210,154,177,186,67,0,0,76,10,0,0,0,0,238,19,0,0,45,205,50,0,84,152,0,0,0,0,215,60,0,0,0,33,85,39,188,209,0,0,0,0,57,202,154,138,199,145,197,220,171,43,0,0,0,0,0,14,98,127,141,106,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,121,100,0,0,0,0,0,0,0,0,0,0,91,233,85,4,0,0,0,0,0,0,0,0,0,57,224,54,0,0,0,0,0,0,0,0,0,0,0,169,119,0,0,0,0,0,0,0,0,0,0,0,38,237,24,0,0,0,0,0,0,0,0,0,0,0,80,189,0,0,0,0,0,0,0,0,0,0,0,0,120,141,34,40,4,0,0,0,0,0,0,0,0,0,142,240,227,253,223,12,0,0,0,0,0,0,0,0,200,247,139,215,208,10,0,0,0,0,0,0,0,12,251,247,186,108,9,0,0,0,0,0,0,0,0,0,87,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,242,101,0,0,0,0,0,0,0,0,0,0,100,206,129,14,0,0,0,0,0,0,0,0,0,54,250,36,65,118,0,0,0,0,0,0,0,0,0,177,220,197,246,121,0,0,0,0,0,0,0,0,0,188,226,144,224,30,0,0,0,0,0,0,0,0,0,6,10,176,154,0,0,0,0,0,0,0,0,0,0,0,54,253,30,0,0,0,0,0,0,0,0,0,0,0,172,177,0,0,0,0,0,0,0,0,0,0,0,41,253,86,0,0,0,0,0,0,0,0,0,0,0,60,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,128,189,188,62,0,0,0,0,0,0,0,43,142,240,253,253,253,126,0,0,0,0,0,0,109,248,253,191,105,61,77,38,0,0,0,0,0,126,252,238,100,2,0,0,0,0,0,0,0,0,86,249,228,50,0,0,0,0,0,0,0,0,0,29,243,209,22,0,0,0,0,0,0,0,0,0,0,127,253,29,13,79,84,84,29,0,0,0,0,0,0,54,252,232,238,253,253,253,250,40,0,0,0,0,0,0,113,248,253,253,253,253,253,48,0,0,0,0,0,0,0,41,74,117,123,123,102,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,127,60,0,14,8,0,0,0,0,0,0,0,132,215,146,174,0,179,112,0,0,0,0,0,0,0,224,67,0,0,43,235,34,0,0,0,0,0,0,4,230,40,0,6,195,123,0,0,0,0,0,0,0,0,224,67,0,174,187,4,0,0,0,0,0,0,0,0,176,141,132,209,25,0,0,0,0,0,0,0,0,0,81,250,227,39,0,0,0,0,0,0,0,0,0,0,134,253,108,0,0,0,0,0,0,0,0,0,0,66,224,155,187,0,0,0,0,0,0,0,0,0,0,117,211,173,253,0,0,0,0,0,0,0,0,0,0,49,126,126,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,244,119,0,0,0,0,0,0,0,0,0,0,132,202,95,220,82,0,0,0,0,0,0,0,0,93,184,5,0,18,218,105,0,0,0,0,0,0,75,212,22,0,0,0,38,227,100,0,0,0,0,12,229,77,0,0,0,0,0,68,195,23,0,0,0,93,201,0,0,0,0,0,0,3,191,67,0,0,0,126,154,0,0,0,0,0,0,8,204,52,0,0,0,62,189,3,0,0,0,0,1,122,188,1,0,0,0,1,200,161,58,23,32,68,178,190,18,0,0,0,0,0,16,128,205,231,240,153,73,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,241,112,92,97,116,124,194,149,0,0,0,0,0,164,252,252,252,252,252,252,252,124,0,0,0,0,0,22,114,126,126,126,98,184,253,97,0,0,0,0,0,0,0,0,0,0,3,211,247,28,0,0,0,0,0,0,0,0,0,0,87,252,132,0,0,0,0,0,0,0,0,0,0,36,225,240,0,0,0,0,0,0,0,0,0,0,0,150,250,54,0,0,0,0,0,0,0,0,0,0,23,225,134,0,0,0,0,0,0,0,0,0,0,0,138,222,31,0,0,0,0,0,0,0,0,0,0,12,228,71,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,99,219,22,0,0,0,0,0,0,0,0,0,0,127,198,203,31,0,0,0,0,0,0,0,0,0,10,224,32,176,3,0,0,0,0,0,0,0,0,0,69,117,98,79,0,0,0,0,0,0,0,0,0,0,132,50,171,144,1,0,0,0,0,0,0,0,0,0,176,220,103,0,0,0,0,0,0,0,0,0,0,71,243,152,0,0,0,0,0,0,0,0,0,0,11,232,105,173,0,0,0,0,0,0,0,0,0,0,56,212,18,188,0,0,0,0,0,0,0,0,0,0,2,180,226,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,166,33,0,0,0,0,0,0,0,0,9,8,0,115,99,0,0,0,0,0,0,0,0,13,132,16,34,187,8,0,0,0,0,0,0,0,0,165,72,6,188,60,0,0,0,0,0,0,0,0,91,171,1,117,144,0,0,0,0,0,0,0,0,0,205,42,24,203,13,3,18,0,0,0,0,0,0,0,107,204,172,197,137,150,62,0,0,0,0,0,0,0,1,173,156,55,28,0,0,0,0,0,0,0,0,0,108,154,2,0,0,0,0,0,0,0,0,0,0,39,194,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,52,55,107,107,9,0,0,0,0,36,154,180,217,252,252,252,252,252,33,0,0,0,0,47,223,170,129,91,60,81,252,216,15,0,0,0,0,0,77,0,0,0,9,188,241,68,0,0,0,0,0,0,0,0,0,0,164,252,135,0,0,0,0,0,0,0,0,0,0,71,249,201,12,0,0,0,0,0,0,0,0,0,52,238,228,41,0,0,0,0,0,0,0,0,0,20,230,246,51,0,0,0,0,0,0,0,0,0,6,193,252,219,12,0,0,0,0,0,0,0,0,0,110,252,190,35,0,0,0,0,0,0,0,0,0,0,24,104,6,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,3,0,0,0,0,0,0,0,0,0,0,0,0,217,52,0,0,0,0,0,0,0,0,0,0,0,0,217,37,0,0,0,0,0,0,0,0,0,0,0,11,224,5,0,0,0,0,0,0,0,0,0,0,0,80,175,0,0,0,0,0,0,0,0,0,0,0,0,99,166,0,0,0,0,0,0,0,0,0,0,0,0,99,126,0,0,0,0,0,0,0,0,0,0,0,0,99,134,0,0,0,0,0,0,0,0,0,0,0,0,99,126,0,0,0,0,0,0,0,0,0,0,0,0,99,126,0,0,0,0,0,0,0,0,0,0,0,0,33,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,127,239,191,47,0,0,0,0,0,0,0,0,48,207,127,127,255,159,0,0,0,0,0,0,0,0,0,0,0,16,255,127,0,0,0,0,0,0,0,0,0,0,32,207,255,79,0,0,0,0,0,0,0,0,16,223,255,255,255,159,16,0,0,0,0,0,0,0,16,239,159,64,111,255,143,0,0,0,0,0,0,0,0,0,0,0,0,143,255,0,0,0,0,0,0,0,0,47,47,0,0,127,255,0,0,0,0,0,0,0,0,175,239,143,159,255,207,0,0,0,0,0,0,0,0,16,143,239,223,191,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,193,232,191,175,110,0,0,0,0,0,0,0,0,241,217,176,99,194,251,48,0,0,0,0,0,0,0,14,0,0,0,52,249,40,0,0,0,0,0,0,0,0,0,0,0,183,171,0,0,0,0,0,0,0,0,0,0,0,110,219,43,0,0,0,0,0,0,0,0,0,0,65,236,52,0,0,0,0,0,0,0,0,0,0,71,242,78,0,17,52,63,59,23,0,0,0,0,0,14,217,188,177,242,253,239,160,144,0,0,0,0,0,0,60,139,109,124,52,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,145,85,78,0,0,0,0,0,0,0,0,0,98,214,232,224,252,114,0,0,0,0,0,0,0,10,231,117,5,5,88,227,0,0,0,0,0,0,0,18,213,43,36,36,178,211,0,0,0,0,0,0,0,7,214,254,254,254,254,227,0,0,0,0,0,0,0,0,37,125,121,191,254,127,0,0,0,0,0,0,0,0,0,0,3,207,197,7,0,0,0,0,0,0,0,0,0,0,71,254,68,0,0,0,0,0,0,0,0,0,0,0,138,237,8,0,0,0,0,0,0,0,0,0,0,0,101,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,69,0,0,0,0,0,0,0,0,0,0,0,0,162,138,0,0,30,51,0,0,0,0,0,0,0,39,250,46,0,0,103,203,0,0,0,0,0,0,0,150,161,0,0,0,140,199,0,0,0,0,0,0,0,245,97,24,24,48,177,161,0,0,0,0,0,0,0,143,241,235,227,193,242,143,0,0,0,0,0,0,0,0,10,1,0,0,226,118,0,0,0,0,0,0,0,0,0,0,0,0,226,118,0,0,0,0,0,0,0,0,0,0,0,0,226,118,0,0,0,0,0,0,0,0,0,0,0,0,203,156,0,0,0,0,0,0,0,0,0,0,0,0,17,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,104,0,0,0,0,0,0,0,0,0,0,0,18,228,172,129,0,0,0,0,0,0,0,0,0,0,66,182,23,175,0,0,0,0,0,0,0,0,0,0,18,220,2,228,99,0,0,0,0,0,0,0,0,0,0,175,210,220,22,0,0,0,0,0,0,0,0,0,0,157,205,47,0,0,0,0,0,0,0,0,0,0,84,192,213,12,0,0,0,0,0,0,0,0,0,0,188,55,152,25,0,0,0,0,0,0,0,0,0,0,177,71,137,25,0,0,0,0,0,0,0,0,0,0,63,233,205,25,0,0,0,0,0,0,0,0,0,0,0,78,106,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,15,0,0,0,0,0,0,0,0,0,0,0,52,229,26,0,0,0,0,0,0,0,0,0,0,0,118,136,0,0,0,0,0,0,0,0,0,0,0,5,214,37,0,0,0,0,0,0,0,0,0,0,0,96,188,1,1,0,0,0,0,0,0,0,0,0,14,203,253,227,216,155,21,0,0,0,0,0,0,0,149,253,110,48,40,84,124,0,0,0,0,0,0,0,159,240,1,0,0,33,152,0,0,0,0,0,0,0,13,216,7,0,4,143,100,0,0,0,0,0,0,0,0,124,179,150,223,180,6,0,0,0,0,0,0,0,0,2,108,126,78,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,116,7,0,0,0,0,0,0,0,0,0,0,43,220,225,2,0,0,0,0,0,0,0,0,0,38,225,169,58,0,0,0,0,0,0,0,0,0,7,190,164,2,0,0,0,0,0,0,0,0,0,0,157,240,32,0,53,76,7,0,0,0,0,0,0,0,147,162,2,101,230,253,91,0,0,0,0,0,0,0,223,80,137,225,100,139,177,0,0,0,0,0,0,0,228,123,243,37,0,132,136,0,0,0,0,0,0,0,213,192,146,0,89,228,22,0,0,0,0,0,0,0,78,245,215,193,233,63,0,0,0,0,0,0,0,0,0,42,121,111,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,102,0,0,0,0,0,0,0,0,0,0,0,0,197,146,0,0,0,0,0,0,0,0,0,0,0,29,241,18,0,0,0,0,0,0,0,0,0,0,0,65,186,0,0,0,0,0,0,0,0,0,0,0,0,157,126,0,0,0,0,0,0,0,0,0,0,0,0,204,126,0,0,0,0,0,0,0,0,0,0,0,0,204,91,0,0,0,0,0,0,0,0,0,0,0,2,225,17,0,0,0,0,0,0,0,0,0,0,0,1,189,5,0,0,0,0,0,0,0,0,0,0,0,6,206,0,0,0,0,0,0,0,0,0,0,0,0,3,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,130,194,176,14,0,0,0,0,0,0,0,0,0,144,138,3,96,124,0,0,0,0,0,0,0,0,1,175,2,0,93,122,0,0,0,0,0,0,0,0,8,199,0,47,185,6,0,0,0,0,0,0,0,0,2,184,57,190,22,0,0,0,0,0,0,0,0,0,0,192,190,22,0,0,0,0,0,0,0,0,0,1,118,175,129,0,0,0,0,0,0,0,0,0,0,62,178,0,161,1,0,0,0,0,0,0,0,0,0,179,89,0,154,2,0,0,0,0,0,0,0,0,0,92,183,207,152,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,158,0,0,0,0,0,0,0,0,0,0,0,26,225,197,18,0,0,0,0,0,0,0,0,0,0,101,142,111,80,0,0,0,0,0,0,0,0,0,0,127,95,111,246,51,0,0,0,0,0,0,0,0,0,127,131,225,243,13,0,0,0,0,0,0,0,0,0,80,227,186,194,0,0,0,0,0,0,0,0,0,0,0,0,148,126,0,0,0,0,0,0,0,0,0,0,0,0,158,132,0,0,0,0,0,0,0,0,0,0,0,0,148,59,0,0,0,0,0,0,0,0,0,0,0,0,80,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,239,255,239,127,0,0,0,0,0,0,0,16,191,255,255,223,239,255,0,0,0,0,0,0,0,175,255,175,63,0,47,175,32,0,0,0,0,0,63,255,255,64,64,143,255,239,32,0,0,0,0,0,95,239,255,255,255,255,255,207,0,0,0,0,0,0,0,63,127,127,207,255,111,0,0,0,0,0,0,0,0,0,0,111,255,191,0,0,0,0,0,0,0,0,0,0,16,255,207,0,0,0,0,0,0,0,0,0,0,0,175,255,191,16,0,0,0,0,0,0,0,0,0,0,143,255,223,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,170,253,68,0,10,158,72,0,0,0,0,0,87,239,253,253,53,0,122,253,174,0,0,0,0,0,232,253,193,78,4,42,242,250,58,0,0,0,0,0,243,253,66,9,65,179,253,101,0,0,0,0,0,0,159,253,246,223,249,253,236,37,0,0,0,0,0,0,15,223,250,253,253,253,129,0,0,0,0,0,0,0,0,0,79,146,253,250,14,0,0,0,0,0,0,0,0,0,0,160,253,182,0,0,0,0,0,0,0,0,0,0,0,182,253,175,0,0,0,0,0,0,0,0,0,0,0,126,221,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
